"URL d'accès au document";"Type de document";"Titre";"Auteurs";"Contributeur";"Éditeurs";"Date d'édition";"Description";"Nombre de Vues";"Provenance";"Droits";"Ark Catalogue"
"https://gallica.bnf.fr/ark:/12148/bpt6k1875440g";"texte -- text -- publication en série imprimée -- printed serial";"Le Progrès de la Côte-d'Or : journal politique... [\"puis\" journal républicain quotidien]";"";"";" (Dijon) -- [s.n.] (Nuits[-Saint-Georges]) -- [s.n.] (Dijon)";"1914-07-24";"24 juillet 1914 -- 1914/07/24 (A46,N205). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JO 88353";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32844000t -- https://gallica.bnf.fr/ark:/12148/cb32844000t/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k1875439t";"texte -- text -- publication en série imprimée -- printed serial";"Le Progrès de la Côte-d'Or : journal politique... [\"puis\" journal républicain quotidien]";"";"";" (Dijon) -- [s.n.] (Nuits[-Saint-Georges]) -- [s.n.] (Dijon)";"1914-07-23";"23 juillet 1914 -- 1914/07/23 (A46,N204). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JO 88353";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32844000t -- https://gallica.bnf.fr/ark:/12148/cb32844000t/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2746414f";"texte -- text -- publication en série imprimée -- printed serial";"Le Petit Provençal : journal politique quotidien";"";"";" (Marseille)";"1914-07-23";"23 juillet 1914 -- 1914/07/23 (A39,N13682). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOB-21";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32837257v -- https://gallica.bnf.fr/ark:/12148/cb32837257v/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k24353638";"texte -- text -- publication en série imprimée -- printed serial";"Express : journal politique paraissant à Mulhouse -- Express : Politische Zeitung erschinend in Mülhausen -- Express : Mülhauser Zeitung";"";"";" (Mulhouse)";"1913-05-31";"31 mai 1913 -- 1913/05/31 (A37,N124)-1913/06/01. -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOB-28";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32772298w -- https://gallica.bnf.fr/ark:/12148/cb32772298w/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2435711x";"texte -- text -- publication en série imprimée -- printed serial";"Express : journal politique paraissant à Mulhouse -- Express : Politische Zeitung erschinend in Mülhausen -- Express : Mülhauser Zeitung";"";"";" (Mulhouse)";"1914-07-23";"23 juillet 1914 -- 1914/07/23 (A38,N169). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOB-28";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32772298w -- https://gallica.bnf.fr/ark:/12148/cb32772298w/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2435403b";"texte -- text -- publication en série imprimée -- printed serial";"Express : journal politique paraissant à Mulhouse -- Express : Politische Zeitung erschinend in Mülhausen -- Express : Mülhauser Zeitung";"";"";" (Mulhouse)";"1913-07-17";"17 juillet 1913 -- 1913/07/17 (A37,N164). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOB-28";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32772298w -- https://gallica.bnf.fr/ark:/12148/cb32772298w/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2435547v";"texte -- text -- publication en série imprimée -- printed serial";"Express : journal politique paraissant à Mulhouse -- Express : Politische Zeitung erschinend in Mülhausen -- Express : Mülhauser Zeitung";"";"";" (Mulhouse)";"1914-01-07";"07 janvier 1914 -- 1914/01/07 (A38,N5). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOB-28";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32772298w -- https://gallica.bnf.fr/ark:/12148/cb32772298w/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2435385v";"texte -- text -- publication en série imprimée -- printed serial";"Express : journal politique paraissant à Mulhouse -- Express : Politische Zeitung erschinend in Mülhausen -- Express : Mülhauser Zeitung";"";"";" (Mulhouse)";"1913-06-26";"26 juin 1913 -- 1913/06/26 (A37,N146). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOB-28";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32772298w -- https://gallica.bnf.fr/ark:/12148/cb32772298w/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k3504567x";"texte -- text -- publication en série imprimée -- printed serial";"L'Evénement";"";"Magnier, Edmond (1841-1906). Rédacteur";" (Paris)";"1914-04-07";"07 avril 1914 -- 1914/04/07 (A34,N17268). -- ";"";"Bibliothèque nationale de France, département Centre technique du livre, GR FOL-LC2-3544";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32771670c -- https://gallica.bnf.fr/ark:/12148/cb32771670c/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k24475930";"texte -- text -- publication en série imprimée -- printed serial";"La Souveraineté nationale";"";"";" (Paris)";"1913-10-16";"16 octobre 1913 -- 1913/10/16. -- ";"";"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, GR FOL-LC2-6353";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32871390b -- https://gallica.bnf.fr/ark:/12148/cb32871390b/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k25420558";"texte -- text -- publication en série imprimée -- printed serial";"L'Estafette";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Daudet, Ernest (1837-1921). Directeur de publication -- Détroyat, Léonce (1829-1898). Directeur de publication";" (Paris)";"1914-07-19";"19 juillet 1914 -- 1914/07/19 (A39,N197). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-3823";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb327695777 -- https://gallica.bnf.fr/ark:/12148/cb327695777/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k25420610";"texte -- text -- publication en série imprimée -- printed serial";"L'Estafette";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Daudet, Ernest (1837-1921). Directeur de publication -- Détroyat, Léonce (1829-1898). Directeur de publication";" (Paris)";"1914-07-25";"25 juillet 1914 -- 1914/07/25 (A39,N204). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-3823";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb327695777 -- https://gallica.bnf.fr/ark:/12148/cb327695777/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2541834j";"texte -- text -- publication en série imprimée -- printed serial";"L'Estafette";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Daudet, Ernest (1837-1921). Directeur de publication -- Détroyat, Léonce (1829-1898). Directeur de publication";" (Paris)";"1913-10-16";"16 octobre 1913 -- 1913/10/16 (A38,N268). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-3823";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb327695777 -- https://gallica.bnf.fr/ark:/12148/cb327695777/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k29617265";"texte -- text -- publication en série imprimée -- printed serial";"Le Droit : journal des tribunaux";"";"";" (Paris)";"1914-07-22";"22 juillet 1914 -- 1914/07/22 (A78,N167). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, F-9";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34447993f -- https://gallica.bnf.fr/ark:/12148/cb34447993f/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k25078527";"texte -- text -- publication en série imprimée -- printed serial";"Journal du Cher";"";"";" (Bourges) -- Veuve Souchois (Bourges) -- Jollet-Souchois (Bourges) -- Veuve Jollet-Souchois (Bourges) -- Alfred Jollet fils (Bourges)";"1914-07-24";"24 juillet 1914 -- 1914/07/24 (A109,N171). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JO-86195";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32800711m -- https://gallica.bnf.fr/ark:/12148/cb32800711m/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k35770034";"texte -- text -- publication en série imprimée -- printed serial";"Le Petit courrier : organe de l'Appel au peuple pour le département de Maine-et-Loire [\"puis\" organe de l'Union républicaine]";"Appel au peuple (France). Auteur du texte";"";" (Angers)";"1914-07-24";"24 juillet 1914 -- 1914/07/24 (A32,N205). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JO-87633";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32836053p -- https://gallica.bnf.fr/ark:/12148/cb32836053p/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2507466w";"texte -- text -- publication en série imprimée -- printed serial";"Journal du Cher";"";"";" (Bourges) -- Veuve Souchois (Bourges) -- Jollet-Souchois (Bourges) -- Veuve Jollet-Souchois (Bourges) -- Alfred Jollet fils (Bourges)";"1913-04-19";"19 avril 1913 -- 1913/04/19 (A108,N92). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JO-86195";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32800711m -- https://gallica.bnf.fr/ark:/12148/cb32800711m/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k36190641";"texte -- text -- publication en série imprimée -- printed serial";"Le Petit moniteur universel : journal quotidien";"";"";" (Paris)";"1913-10-16";"16 octobre 1913 -- 1913/10/16 (A49,N268). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-3036";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32837006d -- https://gallica.bnf.fr/ark:/12148/cb32837006d/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k3619266j";"texte -- text -- publication en série imprimée -- printed serial";"Le Petit moniteur universel : journal quotidien";"";"";" (Paris)";"1914-07-18";"18 juillet 1914 -- 1914/07/18 (A50,N197). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-3036";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32837006d -- https://gallica.bnf.fr/ark:/12148/cb32837006d/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k36192728";"texte -- text -- publication en série imprimée -- printed serial";"Le Petit moniteur universel : journal quotidien";"";"";" (Paris)";"1914-07-25";"25 juillet 1914 -- 1914/07/25 (A50,N204). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-3036";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32837006d -- https://gallica.bnf.fr/ark:/12148/cb32837006d/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2461160x";"texte -- text -- publication en série imprimée -- printed serial";"L'Etendard : organe des nations latines : politique, économique et littéraire";"";"";" (Paris)";"1914-07-18";"18 juillet 1914 -- 1914/07/18 (A37,N197). -- ";"";"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, GR FOL-LC2-4352";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32769892z -- https://gallica.bnf.fr/ark:/12148/cb32769892z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k3742185f";"texte -- text -- publication en série imprimée -- printed serial";"La Dépêche d'Eure-et-Loir : journal républicain, agricole, quotidien";"";"";" (Chartres)";"1914-07-24";"24 juillet 1914 -- 1914/07/24 (A16,N4497). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JO-13373";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32755942h -- https://gallica.bnf.fr/ark:/12148/cb32755942h/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k3822034g";"texte -- text -- publication en série imprimée -- printed serial";"Le Public : quotidien";"";"";" (Paris)";"1914-07-18";"18 juillet 1914 -- 1914/07/18 (A36). -- ";"";"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, GR FOL-LC2-4453";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32845548f -- https://gallica.bnf.fr/ark:/12148/cb32845548f/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k3845965m";"texte -- text -- publication en série imprimée -- printed serial";"L'Indépendant de la Charente-Inférieure : journal politique et littéraire";"";"";" (Saintes)";"1913-07-26";"26 juillet 1913 -- 1913/07/26 (A66,N10351). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JO-85394";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32789598m -- https://gallica.bnf.fr/ark:/12148/cb32789598m/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k3924504x";"texte -- text -- publication en série imprimée -- printed serial";"L'Indépendant de la Charente-Inférieure : journal politique et littéraire";"";"";" (Saintes)";"1913-11-29";"29 novembre 1913 -- 1913/11/29 (A66,N10404). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JO-85394";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32789598m -- https://gallica.bnf.fr/ark:/12148/cb32789598m/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k38459557";"texte -- text -- publication en série imprimée -- printed serial";"L'Indépendant de la Charente-Inférieure : journal politique et littéraire";"";"";" (Saintes)";"1913-05-17";"17 mai 1913 -- 1913/05/17 (A66,N10322). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JO-85394";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32789598m -- https://gallica.bnf.fr/ark:/12148/cb32789598m/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k3966628d";"texte -- text -- publication en série imprimée -- printed serial";"L'Union libérale : journal politique quotidien [\"puis\" journal de Tours et du département d'Indre-et-Loire \"puis\" journal républicain progressiste \"puis\" journal républicain radical]";"";"";" (Tours)";"1913-11-28";"28 novembre 1913 -- 1913/11/28 (A48,N271). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JO-90972";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32884267g -- https://gallica.bnf.fr/ark:/12148/cb32884267g/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k39665460";"texte -- text -- publication en série imprimée -- printed serial";"L'Union libérale : journal politique quotidien [\"puis\" journal de Tours et du département d'Indre-et-Loire \"puis\" journal républicain progressiste \"puis\" journal républicain radical]";"";"";" (Tours)";"1913-05-16";"16 mai 1913 -- 1913/05/16 (A48,N104). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JO-90972";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32884267g -- https://gallica.bnf.fr/ark:/12148/cb32884267g/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k49834919";"texte -- text -- publication en série imprimée -- printed serial";"La Petite République : journal socialiste";"";"Millerand, Alexandre (1859-1943). Directeur de publication -- Guesde, Jules (1845-1922). Directeur de publication -- Gérault-Richard (1860-1911). Directeur de publication -- Dejean (Maurice ; 1861-1940). Directeur de publication -- Turot, Henri (1865-1922). Directeur de publication -- Puech, Louis (1852-1947). Directeur de publication";" (Paris)";"1913-01-21";"21 janvier 1913 -- 1913/01/21 (A38,N13429). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-3816";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne - RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb345185020 -- https://gallica.bnf.fr/ark:/12148/cb345185020/date"
